Student_ID,CP,DSA,DBMS,MP,COA,SE,CNS,OS,WEBDEV,AUTOMATA,Preference Of Elective,Alloted Elective,Marks In Alloted Elective,CGPA
SID20135154,47,72,65,59,70,84,64,74,64,91,ML,ML,89,69
SID20135456,42,71,96,56,55,88,53,75,42,91,CS,IOT,78,66.9
SID20186808,70,100,73,98,46,55,40,68,53,66,CS,IOT,66,66.9
SID20138213,69,47,61,44,84,60,93,56,93,55,AR_VR,AR_VR,75,66.2
SID20144440,82,54,81,58,82,61,60.2,72,66,46,CS,IOT,71,66.22
SID20138640,53,80,55,53,54,82,90,95,57,49,CC,IOT,45,66.8
SID20146465,54,100,73,59,59,80,49,51,91,52,CC,IOT,51,66.8
SID20138594,40,91,56,96,44,46,49,95,100,45,AR_VR,AR_VR,59,66.2
SID20152305,93,66,80,49,61,67,52,59,93,48,CC,IOT,43,66.8
SID20166640,92,57,56,48,61,50,78,47,87,92,CC,IOT,48,66.8
SID20161994,52,62,84,53,74,85,62,72,81,65,ML,ML,40,69
SID20174029,67,80,44,51,81,76,87,89,46,47,CC,IOT,58,66.8
SID20133486,53,88,80,44,27,95,70,47,89,75,CS,IOT,77,66.8
SID20139718,71,60,93,40,50,72,76,61,86,53,AR_VR,AR_VR,54,66.2
SID20188220,97,88,42,58,53,100,90,52,42,46,CS,IOT,83,66.8
SID20136637,67,98,45,66,90,47,42,60,91,61,CC,IOT,90,66.7
SID20162174,61,65,66,61,84,80,61,92,41,79,ML,ML,94,69
SID20139010,49,93,22,95,59,48,99,73,63,66,CC,IOT,75,66.7
SID20157912,41,50,64,95,89,46,46,52,92,87,AR_VR,AR_VR,57,66.2
SID20141553,79,76,67,19,96,51,72,55,97,55,CC,IOT,49,66.7
SID20146424,65,44,89,52,87,62,79,46,64,79,CC,IOT,70,66.7
SID20148917,43,75,63,80,66,62,46,75,97,60,CC,IOT,43,66.7
SID20166606,50,86,68,88,74,29,58,40,87,43,IOT,IOT,88,62.3
SID20168563,82,73,62,77,54,77,57,85,53,70,ML,ML,82,69
SID20132952,48,100,64,100,41,64,56,44,74,76,CS,IOT,68,66.7
SID20153881,61,77,40,41,95,94,57,68,53,81,CS,IOT,64,66.7
SID20175456,95,52,63,53,60,92,48,72,44,83,AR_VR,AR_VR,57,66.2
SID20179163,53,71,56,46,76,100,27,94,62,82,CS,IOT,81,66.7
SID20189170,99,51,46,60,54,68,81,20,100,88,CS,IOT,97,66.7
SID20159457,52,58,76,75,80,42,70,69,89,78,ML,ML,70,68.9
SID20148841,69,55,84,43,100,49,59,100,58,49,CC,IOT,41,66.6
SID20185965,87,85,61,44,71,59,58,75,79,70,ML,ML,82,68.9
SID20163227,84,75,46,58,99,87,45,68,47,57,CC,IOT,96,66.6
SID20133120,67,56,66,73,75,62,47,90,71,59,CS,IOT,41,66.6
SID20147417,67,57,69,68,72,29,73,81,69,76,AR_VR,AR_VR,54,66.1
SID20135675,66,73,48,47,69,46,82,54,83,98,CS,IOT,85,66.6
SID20139821,92,58,69,88,85,60,60,45,66,43,CS,IOT,80,66.6
SID20189294,49,78,84,56,73,59,80,77,91,42,ML,ML,90,68.9
SID20141690,67,41,92,73,90,43,71,43,90,56,CS,IOT,83,66.6
SID20155659,72,76,67,41,87,56,75,54,93,40,AR_VR,AR_VR,62,66.1
SID20154845,75,66,48,61,68,77,63,41,92,75,CS,IOT,45,66.6
SID20155555,68,66,55,92,44,81,41,53,99,67,CS,IOT,44,66.6
SID20162902,52,68,59,64,68,43,91,71,76,74,CS,IOT,98,66.6
SID20166890,56,84,42,64,61,86,60,72,78,80,IOT,IOT,48,68.3
SID20166040,68,86,83,46,78,93,41,53,45,95,ML,ML,93,68.8
SID20178804,63,97,91,42,92,41,48,42,89,61,CS,IOT,63,66.6
SID20138248,97,88,65,70,52,61,43,55,73,61,CC,IOT,86,66.5
SID20139776,66,89,59,89,73,76,73,43,48,44,AR_VR,AR_VR,98,66
SID20185724,96,67,25,60,55,100,69,92,84,40,ML,ML,49,68.8
SID20168971,70,67,56,75,48,43,42,87,82,95,CC,IOT,84,66.5
SID20143162,71,55,96,71,46,75,61,42,71,77,CS,NLP,100,66.5
SID20162190,92,48,73,70,62,92,59,43,40,81,AR_VR,AR_VR,40,66
SID20154651,44,60,89,45,65,65,62,84,72,79,CS,NLP,46,66.5
SID20131603,50,77,50,45,67,88,58,91,95,43,CC,NLP,92,66.4
SID20138450,74,89,76,55,60,77,67,56,43,90,ML,ML,99,68.7
SID20142432,69,65,64,58,42,98,54,73,42,99,CC,NLP,44,66.4
SID20146658,60,55,63,61,77,50,92,85,95,49,ML,ML,81,68.7
SID20143326,58,75,43,98,49,40,79,85,97,40,CC,NLP,58,66.4
SID20152484,86,62,43,48,55,68,61,58,85,98,CC,NLP,77,66.4
SID20149017,48,98,40,78,66,58,43,85,52,91,AR_VR,AR_VR,75,65.9
SID20156873,86,43,48,100,79,97,45,64,41,61,CC,NLP,86,66.4
SID20172378,58,44,90,41,79,91,40,83,50,88,CC,NLP,78,66.4
SID20156167,49,65,47,92,53,88,90,76,61,66,ML,ML,78,68.7
SID20156934,87,62,82,62,93,52,67,47,72,63,ML,ML,99,68.7
SID20172447,48,93,63,42,90,72,61,59,84,75,ML,ML,71,68.7
SID20168082,67,75,80,86,57,77,74,49,100,82,SVV,SVV,74,74.7
SID20171557,61,64,72,83,95,91,66,75,60,80,SVV,SVV,90,74.7
SID20137275,70,94,94,74,84,73,51,88,52,65,SVV,SVV,95,74.5
SID20186141,93,68,41,67,72,49,67,83,60,64,CC,NLP,52,66.4
SID20188181,42,52,92,58,74,51,76,71,97,51,CC,NLP,60,66.4
SID20182517,45,100,77,83,88,65,49,65,88,85,SVV,SVV,77,74.5
SID20169503,74,100,58,86,68,69,75,59,99,56,SVV,SVV,92,74.4
SID20185291,83,94,98,59,89,55,74,66,51,75,SVV,SVV,73,74.4
SID20151584,45,40,50,93,62,91,76,70,81,78,ML,ML,52,68.6
SID20189510,55,96,49,84,80,71,53,87,42,69,ML,ML,86,68.6
SID20134273,41,86,86,72,48,76,91,88,57,40,ML,ML,54,68.5
SID20148646,74,95,62,62,55,46,62,81,52,96,ML,ML,61,68.5
SID20168145,62,53,59,43,61,69,98,98,74,68,ML,ML,52,68.5
SID20184750,40,68,95,61,62,57,81,76,69,76,ML,ML,69,68.5
SID20167627,94,56,54,54,42,76,86,56,93,92,NLP,NLP,50,70.3
SID20167630,87,74,69,87,85,56,74,90,85,41,NLP,NLP,55,74.8
SID20167640,47,41,88,85,82,74,43,95,59,58,NLP,NLP,77,67.2
SID20167688,60,65,82,50,75,98,96,65,89,87,NLP,NLP,57,76.7
SID20167689,97,99,84,66,89,46,83,99,77,72,NLP,NLP,59,81.2
SID20167692,58,74,94,86,79,75,43,75,71,53,IOT,IOT,41,70.8
SID20167720,73,88,79,92,70,79,49,40,96,74,IOT,IOT,84,74
SID20167731,75,78,88,59,68,81,64,52,41,90,IOT,IOT,71,69.6
SID20167733,97,96,86,98,77,77,78,60,64,51,IOT,IOT,86,78.4
SID20189684,55,55,98,71,88,72,41,76,59,70,ML,ML,45,68.5
SID20144962,41,59,49,95,72,80,84,82,59,63,ML,ML,65,68.4
SID20185396,100,45,48,93,77,58,94,80,85,62,SVV,SVV,68,74.2
SID20185988,99,79,94,40,43,85,88,73,93,47,SVV,SVV,92,74.1
SID20171209,49,90,76,96,87,45,45,100,76,74,SVV,SVV,100,73.8
SID20135298,47,55,46,60,93,82,59,79,79,64,CS,NLP,85,66.4
SID20146577,92,41,76,60,78,45,82,84,59,47,CS,NLP,77,66.4
SID20185420,100,52,73,69,75,83,76,63,56,91,SVV,SVV,75,73.8
SID20182516,77,65,89,93,49,48,98,93,58,67,SVV,SVV,54,73.7
SID20167514,95,21,99,88,79,81,66.3,90,57,53,SVV,SVV,62,72.93
SID20162519,97,73,65,94,69,61,63,69,49,44,ML,ML,49,68.4
SID20172277,49,68,91,70,43,82,95,43,44,99,ML,ML,57,68.4
SID20139813,91,50,80,50,57,87,56,78,88,46,ML,ML,70,68.3
SID20163259,65,89,77,50,51,44,77,97,78,55,ML,ML,54,68.3
SID20169218,43,97,58,64,87,55,89,79,67,44,ML,ML,78,68.3
SID20174294,19,44,42,73,96,64,79,96,71,99,ML,ML,64,68.3
SID20167935,87,62,82,81,42,20,85,46,81,88,NLP,NLP,44,67.4
SID20167961,88,92,98,52,85,93,80,51,96,59,NLP,NLP,76,79.4
SID20167970,55,94,41,92,63,48,67,59,87,45,NLP,NLP,92,65.1
SID20167994,64,74,89,78,67,81,95,99,87,41,NLP,NLP,91,77.5
SID20168009,91,56,58,57,88,76,62,98,63,62,NLP,NLP,73,71.1
SID20168021,93,90,70,78,41,40,59,84,40,65,IOT,IOT,86,66
SID20168034,40,57,96,52,68,70,56,100,90,41,IOT,IOT,74,67
SID20168037,83,87,54,85,87,85,79,20,66,84,IOT,IOT,99,73
SID20168039,47,88,51,79,91,40,67,60,80,55,IOT,IOT,59,65.8
SID20176480,60,49,93,98,78,62,56,83,60,44,ML,ML,42,68.3
SID20172440,69,79,88,63,79,58,42,40,73,91,ML,ML,68,68.2
SID20182024,76,98,73,83,78,78,91,20,92,47,SVV,SVV,98,73.6
SID20171795,83,79,70,58,87,73,88,50,59,87,SVV,SVV,96,73.4
SID20167422,74,40,89,100,85,67,51,90,91,46,SVV,SVV,99,73.3
SID20152150,98,40,91,83,66,42,54,60,63,67,CS,NLP,95,66.4
SID20165619,67,53,50,58,99,60,43,94,57,83,CS,NLP,54,66.4
SID20168902,83,67,45,75,75,44,85,85,81,91,SVV,SVV,62,73.1
SID20168442,82,47,75,43,80,65,73,88,90,87,SVV,SVV,49,73
SID20164391,51,68,57,49,97,72,82,57,97,99,SVV,SVV,84,72.9
SID20177826,76,41,53,45,88,65,42,80,93,99,ML,ML,72,68.2
SID20155677,91,51,79,97,100,61,48,41,46,67,ML,ML,93,68.1
SID20155800,81,58,91,48,65,84,89,60,49,56,ML,ML,53,68.1
SID20172586,88,75,71,42,70,53,66,96,67,53,ML,ML,80,68.1
SID20173197,73,44,62,58,43,90,77,69,74,91,ML,ML,73,68.1
SID20174191,24,91,93,59,40,87,89,63,77,58,ML,ML,94,68.1
SID20168183,64,95,57,63,76,40,88,89,62,62,NLP,NLP,45,69.6
SID20168199,78,42,95,56,62,93,88,42,77,46,NLP,NLP,57,67.9
SID20168234,56,65,55,47,64,52,51,86,100,52,NLP,NLP,56,62.8
SID20168252,40,82,93,95,82,46,74,69,78,100,NLP,NLP,53,75.9
SID20168281,87,95,71,75,41,99,50,45,73,88,NLP,NLP,79,72.4
SID20168295,100,44,45,67,62,76,100,69,57,88,IOT,IOT,79,70.8
SID20168359,88,58,47,95,82,92,70,46,51,88,IOT,IOT,74,71.7
SID20168364,84,95,67,89,67,26,95,68,87,42,IOT,IOT,61,72
SID20168373,50,51,74,74,62,43,83,52,85,59,IOT,IOT,93,63.3
SID20183845,63,97,51,47,86,98,67,62,68,42,ML,ML,86,68.1
SID20189909,45,71,80,89,58,53,61,52,94,78,ML,ML,83,68.1
SID20181931,89,78,63,59,95,98,73,48,67,56,SVV,SVV,68,72.6
SID20184100,95,86,64,50,43,52,96,47,100,91,SVV,SVV,65,72.4
SID20184715,89,72,98,56,96,76,68,27,47,95,SVV,SVV,41,72.4
SID20189283,96,50,73,65,94,49,41,51,90,55,CS,NLP,54,66.4
SID20138257,70,64,65,48,68,92,58,57,73,68,CC,NLP,66,66.3
SID20186071,96,85,98,71,77,46,61,44,72,74,SVV,SVV,93,72.4
SID20171502,81,68,60,78,40,100,96,57,98,45,SVV,SVV,68,72.3
SID20176866,93,79,48,97,47,70,69,95,72,53,SVV,SVV,53,72.3
SID20138315,64,81,58,44,62,51,71,85,82,82,ML,ML,72,68
SID20154407,67,71,40,100,75,89,74,58,50,56,ML,ML,19,68
SID20156417,65,91,91,97,52,83,51,40,59,51,ML,ML,69,68
SID20164780,69,84,45,93,69,81,45,59,44,91,ML,ML,75,68
SID20173600,51,81,77,70,93,82,62,49,53,62,ML,ML,25,68
SID20189917,95,71,69,56,55,96,68,54,66,50,ML,ML,43,68
SID20168650,66,85,45,82,62,44,70,46,85,58,NLP,NLP,59,64.3
SID20168658,85,43,69,72,74,51,73,96,59,64,NLP,NLP,77,68.6
SID20168676,67,58,57,64,50,52,65,81,75,98,NLP,NLP,65,66.7
SID20168685,52,59,45,60,47,87,88,95,88,73,NLP,NLP,59,69.4
SID20168704,47,84,75,54,65,64,62,85,85,41,NLP,NLP,85,66.2
SID20168714,99,47,43,94,56,80,99,89,78,85,IOT,IOT,74,77
SID20168770,73,57,49,97,68,74,81,95,83,69,IOT,IOT,68,74.6
SID20168836,82,81,48,52,61,98,62.5,65,90,48,IOT,IOT,67,68.75
SID20168846,60,72,88,78,86,83,100,86,84,57,IOT,IOT,81,79.4
SID20148980,61,52,62,79,55,87,59,70,75,79,ML,ML,70,67.9
SID20158855,96,94,43,88,80,50,42,82,44,60,ML,ML,42,67.9
SID20152616,51,61,70,82,71,74,51,75,91,94,SVV,SVV,69,72
SID20167833,74,55,69,83,92,67,64,41,92,82,SVV,SVV,68,71.9
SID20169404,64,88,79,72,91,75,54,44,91,61,SVV,SVV,86,71.9
SID20139148,40,52,87,61,92,43,76,72,80,60,CC,NLP,61,66.3
SID20173407,83,48,91,45,83,54,75,55,59,70,CC,NLP,88,66.3
SID20185001,89,47,60,73,70,83,78,51,81,87,SVV,SVV,61,71.9
SID20185527,62,94,61,49,60,75,91,74,78,73,SVV,SVV,98,71.7
SID20167769,40,68,78,75,72,79,59,69,76,99,SVV,SVV,47,71.5
SID20175174,83,52,79,70,58,46,88,55,76,72,ML,ML,96,67.9
SID20134476,67,95,96,45,46,74,75,46,93,41,ML,ML,59,67.8
SID20157830,89,73,65,40,71,63,94,56,43,84,ML,ML,86,67.8
SID20159677,78,100,83,44,77,64,50,43,60,79,ML,ML,86,67.8
SID20178473,73,57,47,64,93,43,89,78,44,90,ML,ML,62,67.8
SID20141616,61,42,72,91,44,77,99,89,58,44,ML,ML,97,67.7
SID20169251,56,72,78,54,94,50,68,40,56,80,NLP,NLP,56,64.8
SID20169262,70,49,56,47,85,86,45,41,93,94,NLP,NLP,58,66.6
SID20169276,59,91,56,66,95,42,69,60,88,94,NLP,NLP,60,72
SID20169304,57,74,79,87,83,56,82,44,84,77,NLP,NLP,91,72.3
SID20169310,97,48,93,61,54,83,65,51,43,64,NLP,NLP,61,65.9
SID20169314,90,96,49,81,69,51,44,69,96,68,IOT,IOT,41,71.3
SID20169335,64,80,93,45,62,62,74,68,83,99,IOT,IOT,84,73
SID20169342,87,53,93,40,58,58,82,41,90,96,IOT,IOT,79,69.8
SID20169346,81,75,54,84,81,72,80,95,96,80,IOT,IOT,67,79.8
SID20145158,44,84,50,49,55,53,76,90,80,96,ML,ML,50,67.7
SID20167419,90,84,46,63,44,71,89,65,59,66,ML,ML,98,67.7
SID20168479,79,74,57,46,78,73,81,58,84,85,SVV,SVV,86,71.5
SID20169520,46,84,47,73,78,82,70,68,95,72,SVV,SVV,96,71.5
SID20175124,42,67,90,40,86,85,92,66,98,49,SVV,SVV,64,71.5
SID20176652,43,71,58,80,59,44,84,67,99,58,CC,NLP,94,66.3
SID20148281,71,89,70,48,75,83,43,52,44,88,CS,NLP,51,66.3
SID20184415,47,60,68,86,48,67,91,87,86,75,SVV,SVV,42,71.5
SID20167478,86,56,80,74,59,63,95,66,58,77,SVV,SVV,66,71.4
SID20183733,48,85,82,55,47,93,86,46,99,73,SVV,SVV,42,71.4
SID20171839,85,85,79,61,63,40,41,92,69,62,ML,ML,66,67.7
SID20184928,75,74,85,63,87,53,97,59,43,41,ML,ML,64,67.7
SID20142107,60,68,43,75,96,69,96,71,55,43,ML,ML,45,67.6
SID20166652,47,83,41,76,84,78,20,69,89,89,ML,ML,78,67.6
SID20182169,80,69,57,56,91,98,89,47,40,49,ML,ML,86,67.6
SID20186433,64,59,90,48,73,85,86,46,83,42,ML,ML,78,67.6
SID20169713,96,79,78,40,66,50,80,48,84,46,NLP,NLP,97,66.7
SID20169727,96,98,67,51,91,86,41,42,94,66,NLP,NLP,77,73.2
SID20169778,53,89,58,91,80,96,76,78,83,72,NLP,NLP,92,77.6
SID20169779,84,67,69,75,73,71,69,47,63,100,NLP,NLP,60,71.8
SID20169786,69,63,57,100,78,48,92,96,78,46,NLP,NLP,68,72.7
SID20169801,52,41,65,60,47,72,99,92,46,98,IOT,IOT,49,67.2
SID20169809,44,85,94,69,58,97,87,95,71,65,IOT,IOT,46,76.5
SID20169810,71,46,99,45,53,96,42,81,45,52,IOT,IOT,62,63
SID20169853,72,50,97,55,98,81,88,80,87,56,IOT,IOT,88,76.4
SID20138989,63,71,77,56,72,58,52,95,64,67,ML,ML,48,67.5
SID20159098,56,54,95,59,89,70,41,56,89,66,ML,ML,42,67.5
SID20183803,64,89,43,44,87,60,97,89,49,92,SVV,SVV,85,71.4
SID20131446,82,65,84,40,56,82,61,82,75,84,SVV,SVV,62,71.1
SID20184554,58,82,78,91,51,40,72,64,84,91,SVV,SVV,56,71.1
SID20154784,84,67,71,89,78,70,41,51,47,65,CS,NLP,42,66.3
SID20178348,75,72,55,81,86,50,82,47,59,56,CS,NLP,64,66.3
SID20183063,89,69,100,51,69,61,57,75,95,43,SVV,SVV,78,70.9
SID20182025,60,56,85,94,61,63,94,42,71,82,SVV,SVV,45,70.8
SID20189863,94,94,77,66,84,85,47,56,43,61,SVV,SVV,41,70.7
SID20167916,95,59,48,88,60,76,50,71,49,79,ML,ML,55,67.5
SID20171571,68,89,57,63,73,85,63,76,59,42,ML,ML,40,67.5
SID20142948,63,45,55,46,43,95,92,57,89,89,ML,ML,80,67.4
SID20163082,60,62,48,54,82,51,64,80,82,91,ML,ML,65,67.4
SID20183147,41,69,76,63,81,44,84,54,100,62,ML,ML,46,67.4
SID20136572,42,56,98,69,98,41,50,89,81,49,ML,ML,49,67.3
SID20171266,73,62,45,48,67,54,99,66,74,62,NLP,NLP,93,65
SID20171305,90,90,76,77,66,46,96,95,81,70,NLP,NLP,75,78.7
SID20171330,100,99,71,44,78,62,63,84,40,100,NLP,NLP,46,74.1
SID20171352,44,72,93,73,75,51,71,62,40,98,NLP,NLP,94,67.9
SID20171362,85,42,95,45,55,97,70,72,44,95,NLP,NLP,85,70
SID20171381,78,95,99,87,41,99,46,85,54,59,IOT,IOT,41,74.3
SID20171417,47,60,77,57,67,74,99,97,57,88,IOT,IOT,89,72.3
SID20171422,97,50,49,70,95,84,41,41,55,88,IOT,IOT,89,67
SID20171468,88,42,87,72,73,46,88,60,80,96,IOT,IOT,67,73.2
SID20167595,99,64,83,80,40,44,79,53,68,63,ML,ML,75,67.3
SID20132032,41,81,77,26,92,64,48,80,79,84,ML,ML,82,67.2
SID20189867,52,63,95,59,76,48,51,91,81,91,SVV,SVV,77,70.7
SID20182148,69,94,58,77,71,99,49,45,96,48,SVV,SVV,53,70.6
SID20167493,91,52,69,91,42,46,93,64,87,70,SVV,SVV,67,70.5
SID20156978,78,95,58,40,99,61,73,51,55,52,CC,NLP,72,66.2
SID20181580,100,90,23,76,43,63,63,65,43,96,CC,NLP,79,66.2
SID20164280,83,50,65,87,84,53,65,99,45,73,SVV,SVV,58,70.4
SID20168084,79,80,49,74,72,88,75,91,40,55,SVV,SVV,95,70.3
SID20168118,54,80,57,82,49,81,85,41,87,87,SVV,SVV,75,70.3
SID20134176,89,64,77,57,46,89,89,57,55,49,ML,ML,83,67.2
SID20148324,84,79,49,94,93,49,63,40,76,45,ML,ML,80,67.2
SID20162407,99,54,46,89,67,66,51,99,54,47,ML,ML,93,67.2
SID20173853,55,87,55,47,62,81,79,60,68,78,ML,ML,79,67.2
SID20137649,75,52,53,40,100,65,54,63,76,93,ML,ML,98,67.1
SID20142834,55,66,59,60,55,89,79,55,81,72,ML,ML,64,67.1
SID20171640,21,62,81,62,53,71,40,74,74,53,NLP,NLP,100,59.1
SID20171645,64,49,71,43,61,88,58,67,83,79,NLP,NLP,44,66.3
SID20171675,88,100,93,69,86,68,90,71,90,74,NLP,NLP,98,82.9
SID20171679,49,56,51,64,74,63,96,46,61,100,NLP,NLP,79,66
SID20171680,62,76,71,76,80,78,72,98,78,66,NLP,NLP,90,75.7
SID20171691,66,65,87,69,62,97,59,42,77,58,IOT,IOT,69,68.2
SID20171701,57,56,44,44,77,58,77,60,44,53,IOT,IOT,57,57
SID20171710,55,45,61,59,73,82,68,82,47,46,IOT,IOT,63,61.8
SID20171723,82,51,52,67,63,40,68,80,72,80,IOT,IOT,98,65.5
SID20143071,51,85,92,55,73,69,48,46,68,84,ML,ML,65,67.1
SID20171757,71,57,45,76,91,74,57,52,46,48,NLP,NLP,89,61.7
SID20149256,40,78,56,54,65,82,83,47,62,91,AR_VR,AR_VR,94,65.8
SID20184938,54,88,60,96,96,45,58,68,40,98,SVV,SVV,64,70.3
SID20135364,67,49,70,78,55,83,86,50,54,70,CS,NLP,91,66.2
SID20139799,88,92,63,50,45,60,43,84,49,88,CS,NLP,53,66.2
SID20171838,68,58,44,63,82,46,43,61,46,59,IOT,IOT,83,57
SID20177033,69,50,87,78,54,73,80,82,41,57,ML,ML,82,67.1
SID20171861,85,44,100,95,44,72,98,76,61,89,NLP,NLP,58,76.4
SID20158543,49,64,77,45,78,79,59.2,75,52,73,AR_VR,AR_VR,70,65.12
SID20165856,59,90,83,45,46,67,88,42,60,82,CS,NLP,93,66.2
SID20185016,69,83,62,57,92,55,50,79,73,42,CS,NLP,60,66.2
SID20171923,54,68,94,71,63,97,65,99,52,63,IOT,IOT,49,72.6
SID20145798,90,94,65,54,43,51,48,85,45,95,ML,ML,61,67
SID20171937,74,84,48,68,84,60,99,79,45,94,NLP,NLP,86,73.5
SID20135623,59,75,57,53,63,51,77,64,65,93,AR_VR,AR_VR,79,65.7
SID20144860,46,78,96,78,68,60,49,80,71,76,SVV,SVV,47,70.2
SID20187967,84,61,66,60,43,87,74,77,59,51,CS,NLP,44,66.2
SID20133123,66,58,89,55,21,89,83,66,79,55,CC,NLP,59,66.1
SID20137021,45,98,77,97,62,81,27,50,76,44,AR_VR,AR_VR,66,65.7
SID20168519,68,67,67,49,92,77,47,51,90,94,SVV,SVV,58,70.2
SID20148458,50,54,93,41,80,69,63,72,91,48,CC,NLP,68,66.1
SID20159019,60,61,91,73,72,74,61,52,69,48,CC,NLP,71,66.1
SID20172113,56,52,69,81,72,94,93,69,22,51,IOT,IOT,81,65.9
SID20167244,55,66,55,19,94,72,42,96,99,72,ML,ML,44,67
SID20172141,62,65,81,97,95,81,80,54,95,97,NLP,NLP,61,80.7
SID20153161,78,60,90,54,76,53,67,63,61,55,AR_VR,AR_VR,56,65.7
SID20165822,100,81,63,61,98,45,50,47,72,44,CC,NLP,49,66.1
SID20178517,82,71,52,60,64,68,89,64,50,61,CC,NLP,50,66.1
SID20178888,87,47,41,93,55,45,99,95,24,71,AR_VR,AR_VR,93,65.7
SID20179820,54,44,54,45,89,95,54,75,100,51,CC,NLP,75,66.1
SID20187427,43,65,79,52,79,93,68,60,73,49,CC,NLP,73,66.1
SID20172249,76,67,60,65,96,76,82,66,56,94,IOT,IOT,99,73.8
SID20167893,44,49,50,86,70,47,80,90,56,98,ML,ML,92,67
SID20172280,58,40,60,85,80,69,96,78,79,54,NLP,NLP,81,69.9
SID20151128,86,59,66,94,97,48,40,75,49,42,AR_VR,AR_VR,56,65.6
SID20148520,60,43,82,50,58,82,61,46,92,87,CS,NLP,99,66.1
SID20172312,92,54,63,43,72,65,75,48,57,76,IOT,IOT,53,64.5
SID20168048,92,65,70,81,60,83,67,47,46,59,ML,ML,44,67
SID20172350,72,51,49,70,21,42,65,90,90,60,NLP,NLP,85,61
SID20177147,47,97,47,71,73,70,42,64,70,75,AR_VR,AR_VR,64,65.6
SID20151242,68,83,65,50,60,49,80,74,90,42,CS,NLP,94,66.1
SID20156242,50,57,98,69,60,46,97,44,84,56,CS,NLP,47,66.1
SID20156025,54,23,65,44,90,88,87,73,75,56,AR_VR,AR_VR,64,65.5
SID20157709,48,60,97,62,44,76,87,58,89,40,CS,NLP,47,66.1
SID20173194,62,44,78,64,83,77,100,48,50,55,CS,NLP,76,66.1
SID20172419,95,46,44,91,50,59,94,60,93,69,IOT,IOT,40,70.1
SID20137911,45,54,82,54,100,46,75,62,65,86,ML,ML,83,66.9
SID20152885,64,88,41,85,46,55,60.2,54,100,69,ML,ML,65,66.22
SID20172460,40,83,69,67,75,61,80,81,63,72,NLP,NLP,46,69.1
SID20178502,90,93,83,89,65,44,44,75,20,52,AR_VR,AR_VR,90,65.5
SID20187674,80,44,58,65,50,93,63,42,86,80,CS,NLP,96,66.1
SID20188910,74,48,62,94,72,93,55,50,66,47,CS,NLP,75,66.1
SID20184301,58,53,43,98,43,40,99,54,79,88,AR_VR,AR_VR,50,65.5
SID20139419,71,51,94,98,79,76,44,49,51,47,CC,NLP,70,66
SID20149542,90,75,83,45,48,59,100,67,40,53,CC,NLP,95,66
SID20172513,49,46,70,81,86,89,60,74,57,96,IOT,IOT,68,70.8
SID20178762,72,57,60,66,80,50,59,97,68,59,ML,ML,67,66.8
SID20154310,85,95,73,66,19,72,49,81,56,64,CC,NLP,61,66
SID20186822,70,59,44,65,68,44,69,77,82,77,AR_VR,AR_VR,64,65.5
SID20163049,79,22,91,86,98,97,40,45,40,62,CC,NLP,40,66
SID20185345,48,65,70,69,92,92,51,58,53,62,CC,NLP,73,66
SID20188865,53,89,58,77,46,49,45,79,87,71,AR_VR,AR_VR,75,65.4
SID20186286,60,44,45,68,92,81,54,64,75,77,CC,NLP,80,66
SID20135559,53,82,57,69,60,68,66,68,76,61,CS,NLP,60,66
SID20172757,70,86,86,80,89,68,56,68,46,49,IOT,IOT,43,69.8
SID20172778,75,74,59,71,43,82,64,51,66,82,ML,ML,47,66.7
SID20145772,49,47,57,64,100,87,62,49,78,67,CS,NLP,57,66
SID20133068,65,72,74,49,69,94,41,81,52,56,AR_VR,AR_VR,54,65.3
SID20151709,91,64,81,57,49,92,45,71,47,63,CS,NLP,92,66
SID20133468,95,77,50,47,84,75,42,64,81,44,CC,NLP,96,65.9
SID20134563,61,93,81,75,75,93,52,44,45,40,CC,NLP,100,65.9
SID20172876,96,73,53,82,64,53,72,96,94,64,IOT,IOT,77,74.7
SID20174747,49,57,88,46,69,94,68,61,40,95,ML,ML,78,66.7
SID20178427,68,95,85,56,44,43,91,86,42,49,CC,NLP,65,65.9
SID20181881,45,62,55,95,75,65,63,44,83,80,ML,ML,82,66.7
SID20187793,80,92,29,67,58,81,63,65,67,57,CC,NLP,58,65.9
SID20149753,61,71,66,90,90,40,81,21,90,42,AR_VR,AR_VR,78,65.2
SID20138663,70,70,80,52,74,72,55,43,89,54,CS,NLP,50,65.9
SID20145903,46,67,90,67,40,50,67,94,57,81,CS,NLP,47,65.9
SID20162337,50,99,68,48,75,75,41,78,42,76,AR_VR,AR_VR,83,65.2
SID20152851,51,75,81,74,54,95,81,45,61,42,CS,NLP,86,65.9
SID20141686,72,48,49,92,60,85,58,91,56,47,CC,NLP,50,65.8
SID20171591,98,41,43,87,92,71,20,53,72,89,ML,ML,54,66.6
SID20133095,78,50,45,63,86,73,56,83,53,71,CS,NLP,56,65.8
SID20151950,55,66,64,45,79,95,49,68,66,64,AR_VR,AR_VR,81,65.1
SID20138021,64,91,87,42,61,98,21,87,46,61,CS,NLP,69,65.8
SID20171498,47,63,45,99,61,87,60,67,59,70,CS,NLP,57,65.8
SID20144766,44,79,51,59,55,98,54,83,75,59,CC,NLP,71,65.7
SID20173344,91,90,42,83,89,80,81,50,78,78,IOT,IOT,54,76.2
SID20171473,56,82,76,69,51,85,52,52,56,86,ML,ML,57,66.5
